"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","Token_ID","Method"
"0x87b927dfcff2d9318e552de417622874acbfa8e3122f7d719061a1db004bf8cc","17272755","1684246139","2023-05-16 14:08:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","209", "Settle Current And Create New Auction"
"0x87b927dfcff2d9318e552de417622874acbfa8e3122f7d719061a1db004bf8cc","17272755","1684246139","2023-05-16 14:08:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","209", "Settle Current And Create New Auction"
"0xda4cc75ebaa81bd2d0df88bd72014b917bb57b05f092771e3c6b48fb057b8727","17274414","1684266347","2023-05-16 19:45:47","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95","48", "Transfer From"
"0x41c7a2196e61429e8b7ee738d0344987ddc0c54433a6d2332856d3e2cb6dc883","17274414","1684266347","2023-05-16 19:45:47","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95","99", "Transfer From"
"0xebe85c346c0bf9dd57d7ab1bb1cf2e56d1d96ca279981f0f55e87cbe76347cec","17282426","1684364099","2023-05-17 22:54:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xbe14b9950dc61642a084eab491fa516d8fe557e6","209", "Settle Current And Create New Auction"
"0xebe85c346c0bf9dd57d7ab1bb1cf2e56d1d96ca279981f0f55e87cbe76347cec","17282426","1684364099","2023-05-17 22:54:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","210", "Settle Current And Create New Auction"
"0xebe85c346c0bf9dd57d7ab1bb1cf2e56d1d96ca279981f0f55e87cbe76347cec","17282426","1684364099","2023-05-17 22:54:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x3808429e985f0b06878c74089831865e5d82a584","210", "Settle Current And Create New Auction"
"0xebe85c346c0bf9dd57d7ab1bb1cf2e56d1d96ca279981f0f55e87cbe76347cec","17282426","1684364099","2023-05-17 22:54:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","211", "Settle Current And Create New Auction"
"0xebe85c346c0bf9dd57d7ab1bb1cf2e56d1d96ca279981f0f55e87cbe76347cec","17282426","1684364099","2023-05-17 22:54:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","211", "Settle Current And Create New Auction"
"0x8ea6ff78e7d1ed74e6410d8b5c645edbd10efde59dd0fd8464349b6bdf6fc928","17292287","1684484111","2023-05-19 08:15:11","0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95","0xe2d2ac26cb9de9a8bbc6d2698cc40b154fac920d","99", "Transfer From"
"0xd70507ecb3e7cbf7ebb0ce7cbc6cc6239bb26433ecc46f09069a80f1491fd0e3","17292291","1684484159","2023-05-19 08:15:59","0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95","0xe2d2ac26cb9de9a8bbc6d2698cc40b154fac920d","48", "Transfer From"
"0xdd54731449aa11dbbeaf74024223645e5fff9cc47262f139408b764029c2ae82","17298382","1684558343","2023-05-20 04:52:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","211", "Settle Current And Create New Auction"
"0xdd54731449aa11dbbeaf74024223645e5fff9cc47262f139408b764029c2ae82","17298382","1684558343","2023-05-20 04:52:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","212", "Settle Current And Create New Auction"
"0xdd54731449aa11dbbeaf74024223645e5fff9cc47262f139408b764029c2ae82","17298382","1684558343","2023-05-20 04:52:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","212", "Settle Current And Create New Auction"
"0x31e717dabeaccb184a8bf9d369d73851d65db9aa2135d996427fc9d9da613b4b","17301981","1684601987","2023-05-20 16:59:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x03f11c7a45ba8219c87f312eecb07287c2095302","212", "Settle Current And Create New Auction"
"0x31e717dabeaccb184a8bf9d369d73851d65db9aa2135d996427fc9d9da613b4b","17301981","1684601987","2023-05-20 16:59:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","213", "Settle Current And Create New Auction"
"0x31e717dabeaccb184a8bf9d369d73851d65db9aa2135d996427fc9d9da613b4b","17301981","1684601987","2023-05-20 16:59:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","213", "Settle Current And Create New Auction"
"0x5944b5a1693303ca29692a1d37b4bdafbdace702e0c88e92112fc93299cb0054","17311667","1684719959","2023-05-22 01:45:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","213", "Settle Current And Create New Auction"
"0x5944b5a1693303ca29692a1d37b4bdafbdace702e0c88e92112fc93299cb0054","17311667","1684719959","2023-05-22 01:45:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","214", "Settle Current And Create New Auction"
"0x5944b5a1693303ca29692a1d37b4bdafbdace702e0c88e92112fc93299cb0054","17311667","1684719959","2023-05-22 01:45:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","214", "Settle Current And Create New Auction"
"0x821c8b4581777a782e952e878fc8bb7d0cad41070efca14e028f39da7e63d046","17311707","1684720451","2023-05-22 01:54:11","0x66b1de0f14a0ce971f7f248415063d44caf19398","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","207", "Safe Transfer From"
"0xdc1ab0b2e8b675204239d125f0a846ed79abd1d8def4aaaf94eb554790b64eb4","17320132","1684822919","2023-05-23 06:21:59","0x2767edfee9f5ba743511ee4187a596b302b43938","0xba52ec4f073285f46bde2c5defc41ca3fc7c9cc5","204", "Bulk Transfer"
"0xdc1ab0b2e8b675204239d125f0a846ed79abd1d8def4aaaf94eb554790b64eb4","17320132","1684822919","2023-05-23 06:21:59","0x2767edfee9f5ba743511ee4187a596b302b43938","0xba52ec4f073285f46bde2c5defc41ca3fc7c9cc5","203", "Bulk Transfer"
"0xdc1ab0b2e8b675204239d125f0a846ed79abd1d8def4aaaf94eb554790b64eb4","17320132","1684822919","2023-05-23 06:21:59","0x2767edfee9f5ba743511ee4187a596b302b43938","0xba52ec4f073285f46bde2c5defc41ca3fc7c9cc5","201", "Bulk Transfer"
"0x9e06146e515d4608d1b7b44c139f1bcd294c2546d58a7f7ce813d7ec92fab75b","17325444","1684887563","2023-05-24 00:19:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xc2e2b715d9e302947ec7e312fd2384b5a1296099","214", "Settle Current And Create New Auction"
"0x9e06146e515d4608d1b7b44c139f1bcd294c2546d58a7f7ce813d7ec92fab75b","17325444","1684887563","2023-05-24 00:19:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","215", "Settle Current And Create New Auction"
"0x9e06146e515d4608d1b7b44c139f1bcd294c2546d58a7f7ce813d7ec92fab75b","17325444","1684887563","2023-05-24 00:19:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","215", "Settle Current And Create New Auction"
"0xa28936e86e672629d16dd4e6dc5dea7f1a163795fc80b624b555efc1b277bb9a","17336758","1685024987","2023-05-25 14:29:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xd3c2622be9aaaff8c6749bd8d9698b90d7ae69c5","215", "Settle Current And Create New Auction"
"0xa28936e86e672629d16dd4e6dc5dea7f1a163795fc80b624b555efc1b277bb9a","17336758","1685024987","2023-05-25 14:29:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","216", "Settle Current And Create New Auction"
"0xa28936e86e672629d16dd4e6dc5dea7f1a163795fc80b624b555efc1b277bb9a","17336758","1685024987","2023-05-25 14:29:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","216", "Settle Current And Create New Auction"
"0xea951cddcfc2017f904c4631ea5d2ba17cac447c1a3c461a1d7b6e5ec53afc7d","17343525","1685107211","2023-05-26 13:20:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","216", "Settle Current And Create New Auction"
"0xea951cddcfc2017f904c4631ea5d2ba17cac447c1a3c461a1d7b6e5ec53afc7d","17343525","1685107211","2023-05-26 13:20:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","217", "Settle Current And Create New Auction"
"0xea951cddcfc2017f904c4631ea5d2ba17cac447c1a3c461a1d7b6e5ec53afc7d","17343525","1685107211","2023-05-26 13:20:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","217", "Settle Current And Create New Auction"
"0x66c2213eb41cc938f2d7fee2241ec4210361a2cd7a3fcee6bcbfe0d0ad678b44","17350621","1685193311","2023-05-27 13:15:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xe04885c3f1419c6e8495c33bdcf5f8387cd88846","217", "Settle Current And Create New Auction"
"0x66c2213eb41cc938f2d7fee2241ec4210361a2cd7a3fcee6bcbfe0d0ad678b44","17350621","1685193311","2023-05-27 13:15:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","218", "Settle Current And Create New Auction"
"0x66c2213eb41cc938f2d7fee2241ec4210361a2cd7a3fcee6bcbfe0d0ad678b44","17350621","1685193311","2023-05-27 13:15:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","218", "Settle Current And Create New Auction"
"0x327a239d3419ff99e01331e89c15649d61b1f29a8198014efae721465d9157dc","17354846","1685244491","2023-05-28 03:28:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","218", "Settle Current And Create New Auction"
"0x327a239d3419ff99e01331e89c15649d61b1f29a8198014efae721465d9157dc","17354846","1685244491","2023-05-28 03:28:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","219", "Settle Current And Create New Auction"
"0x327a239d3419ff99e01331e89c15649d61b1f29a8198014efae721465d9157dc","17354846","1685244491","2023-05-28 03:28:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","219", "Settle Current And Create New Auction"
"0x84cafe520bb4d7035a401bd551ba23eb8448af2f53b4ad6d7cec4b2995312e90","17365071","1685368487","2023-05-29 13:54:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8","219", "Settle Current And Create New Auction"
"0x84cafe520bb4d7035a401bd551ba23eb8448af2f53b4ad6d7cec4b2995312e90","17365071","1685368487","2023-05-29 13:54:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","220", "Settle Current And Create New Auction"
"0x84cafe520bb4d7035a401bd551ba23eb8448af2f53b4ad6d7cec4b2995312e90","17365071","1685368487","2023-05-29 13:54:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","220", "Settle Current And Create New Auction"
"0x84cafe520bb4d7035a401bd551ba23eb8448af2f53b4ad6d7cec4b2995312e90","17365071","1685368487","2023-05-29 13:54:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","221", "Settle Current And Create New Auction"
"0x84cafe520bb4d7035a401bd551ba23eb8448af2f53b4ad6d7cec4b2995312e90","17365071","1685368487","2023-05-29 13:54:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","221", "Settle Current And Create New Auction"
"0x9a83beb42711d7b600c642a61663cd38760b1f5ccc7ca2ed7f2937f0143547c3","17374302","1685480771","2023-05-30 21:06:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x66b1de0f14a0ce971f7f248415063d44caf19398","221", "Settle Current And Create New Auction"
"0x9a83beb42711d7b600c642a61663cd38760b1f5ccc7ca2ed7f2937f0143547c3","17374302","1685480771","2023-05-30 21:06:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","222", "Settle Current And Create New Auction"
"0x9a83beb42711d7b600c642a61663cd38760b1f5ccc7ca2ed7f2937f0143547c3","17374302","1685480771","2023-05-30 21:06:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","222", "Settle Current And Create New Auction"
"0x94e83a0077946c2fba0e97c3e71f7e9a397f03213cb319aa5edb704063926b64","17383101","1685587787","2023-06-01 02:49:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xc2e2b715d9e302947ec7e312fd2384b5a1296099","222", "Settle Current And Create New Auction"
"0x94e83a0077946c2fba0e97c3e71f7e9a397f03213cb319aa5edb704063926b64","17383101","1685587787","2023-06-01 02:49:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","223", "Settle Current And Create New Auction"
"0x94e83a0077946c2fba0e97c3e71f7e9a397f03213cb319aa5edb704063926b64","17383101","1685587787","2023-06-01 02:49:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","223", "Settle Current And Create New Auction"
"0x0ab863be29a19b74ba7a916719462fff5f87751580c64c1480f85cf2a4135851","17383577","1685593559","2023-06-01 04:25:59","0x66b1de0f14a0ce971f7f248415063d44caf19398","0xced608aa29bb92185d9b6340adcbfa263dae075b","221", "Safe Transfer From"
"0x2e914ae66e9f7fa8057abb069929d291d47cb97d1457f27fd84a2b847031453e","17408234","1685893823","2023-06-04 15:50:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","223", "Settle Current And Create New Auction"
"0x2e914ae66e9f7fa8057abb069929d291d47cb97d1457f27fd84a2b847031453e","17408234","1685893823","2023-06-04 15:50:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","224", "Settle Current And Create New Auction"
"0x2e914ae66e9f7fa8057abb069929d291d47cb97d1457f27fd84a2b847031453e","17408234","1685893823","2023-06-04 15:50:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","224", "Settle Current And Create New Auction"
"0x688800da711eee8a4fd411e503d60f24041f7d3acad900fb39b7b77d2f4d7e9e","17416654","1685996591","2023-06-05 20:23:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x69d95ffcece36dc3f2e9f5e42eb270a0bcd98665","224", "Settle Current And Create New Auction"
"0x688800da711eee8a4fd411e503d60f24041f7d3acad900fb39b7b77d2f4d7e9e","17416654","1685996591","2023-06-05 20:23:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","225", "Settle Current And Create New Auction"
"0x688800da711eee8a4fd411e503d60f24041f7d3acad900fb39b7b77d2f4d7e9e","17416654","1685996591","2023-06-05 20:23:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","225", "Settle Current And Create New Auction"
"0x3a3b9327622c100add47fd7c11b4a112648634af32a028068341166ffc3f0898","17437867","1686255215","2023-06-08 20:13:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x87822633bbebedde51cfa82110ccf5079f88f807","225", "Settle Current And Create New Auction"
"0x3a3b9327622c100add47fd7c11b4a112648634af32a028068341166ffc3f0898","17437867","1686255215","2023-06-08 20:13:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","226", "Settle Current And Create New Auction"
"0x3a3b9327622c100add47fd7c11b4a112648634af32a028068341166ffc3f0898","17437867","1686255215","2023-06-08 20:13:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","226", "Settle Current And Create New Auction"
"0xc5d4a02a9ee87839a76b1f2acd002760dd4cab4d5e6a634a52d4c000fd5a80c2","17471557","1686665195","2023-06-13 14:06:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xe7304ba0f157f2ade94015934284b6704bc72911","226", "Settle Current And Create New Auction"
"0xc5d4a02a9ee87839a76b1f2acd002760dd4cab4d5e6a634a52d4c000fd5a80c2","17471557","1686665195","2023-06-13 14:06:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","227", "Settle Current And Create New Auction"
"0xc5d4a02a9ee87839a76b1f2acd002760dd4cab4d5e6a634a52d4c000fd5a80c2","17471557","1686665195","2023-06-13 14:06:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","227", "Settle Current And Create New Auction"
"0x4e5a14baf26fd4df875f3b4e4969c5500b175aaba6ac7c4d3d6cb2770d619434","17515991","1687204451","2023-06-19 19:54:11","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab","227", "Settle Current And Create New Auction"
"0x4e5a14baf26fd4df875f3b4e4969c5500b175aaba6ac7c4d3d6cb2770d619434","17515991","1687204451","2023-06-19 19:54:11","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","228", "Settle Current And Create New Auction"
"0x4e5a14baf26fd4df875f3b4e4969c5500b175aaba6ac7c4d3d6cb2770d619434","17515991","1687204451","2023-06-19 19:54:11","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","228", "Settle Current And Create New Auction"
"0xead515025210ff690be5403eb4c828c6a664f61c94895a3badf29e308bafc089","17533437","1687415939","2023-06-22 06:38:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","228", "Settle Current And Create New Auction"
"0xead515025210ff690be5403eb4c828c6a664f61c94895a3badf29e308bafc089","17533437","1687415939","2023-06-22 06:38:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","229", "Settle Current And Create New Auction"
"0xead515025210ff690be5403eb4c828c6a664f61c94895a3badf29e308bafc089","17533437","1687415939","2023-06-22 06:38:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","229", "Settle Current And Create New Auction"
"0xebbc55afd1bcb2d4f2d90bc2fd62b8ce4915cd5700802d811451821c919fc932","17557462","1687707839","2023-06-25 15:43:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","229", "Settle Current And Create New Auction"
"0xebbc55afd1bcb2d4f2d90bc2fd62b8ce4915cd5700802d811451821c919fc932","17557462","1687707839","2023-06-25 15:43:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","230", "Settle Current And Create New Auction"
"0xebbc55afd1bcb2d4f2d90bc2fd62b8ce4915cd5700802d811451821c919fc932","17557462","1687707839","2023-06-25 15:43:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x0bc3807ec262cb779b38d65b38158acc3bfede10","230", "Settle Current And Create New Auction"
"0xebbc55afd1bcb2d4f2d90bc2fd62b8ce4915cd5700802d811451821c919fc932","17557462","1687707839","2023-06-25 15:43:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","231", "Settle Current And Create New Auction"
"0xebbc55afd1bcb2d4f2d90bc2fd62b8ce4915cd5700802d811451821c919fc932","17557462","1687707839","2023-06-25 15:43:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","231", "Settle Current And Create New Auction"
"0x8b0999d7555f949cc6533b1f91fe0bc2144c202b1cdc331a3426354abb31f9e7","17562515","1687769327","2023-06-26 08:48:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","231", "Settle Current And Create New Auction"
"0x8b0999d7555f949cc6533b1f91fe0bc2144c202b1cdc331a3426354abb31f9e7","17562515","1687769327","2023-06-26 08:48:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","232", "Settle Current And Create New Auction"
"0x8b0999d7555f949cc6533b1f91fe0bc2144c202b1cdc331a3426354abb31f9e7","17562515","1687769327","2023-06-26 08:48:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","232", "Settle Current And Create New Auction"
"0xb8140c4ea75d2769e1757759550593bd7c38917dfca87e42debd46edb8821fb2","17566093","1687812863","2023-06-26 20:54:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x9d7ad4d778aed7af48fd791d4748a751a20d26e6","232", "Settle Current And Create New Auction"
"0xb8140c4ea75d2769e1757759550593bd7c38917dfca87e42debd46edb8821fb2","17566093","1687812863","2023-06-26 20:54:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","233", "Settle Current And Create New Auction"
"0xb8140c4ea75d2769e1757759550593bd7c38917dfca87e42debd46edb8821fb2","17566093","1687812863","2023-06-26 20:54:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","233", "Settle Current And Create New Auction"
"0xa9ac6a82cd498f78bfb5ba90c48da1264320379374daf1d1e9a3f8815e45daf3","17569850","1687858499","2023-06-27 09:34:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x4a0671a1f2ae1b0dff3a7374b2f06a73ab03452a","233", "Settle Current And Create New Auction"
"0xa9ac6a82cd498f78bfb5ba90c48da1264320379374daf1d1e9a3f8815e45daf3","17569850","1687858499","2023-06-27 09:34:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","234", "Settle Current And Create New Auction"
"0xa9ac6a82cd498f78bfb5ba90c48da1264320379374daf1d1e9a3f8815e45daf3","17569850","1687858499","2023-06-27 09:34:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","234", "Settle Current And Create New Auction"
"0xfa7fbcc4bce413648958136924b776fdfd666627b2f97922516d993f153e213a","17573549","1687903619","2023-06-27 22:06:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0xda5b2cd0d0bb26e79fb3210233ddabdb7de131c9","234", "Settle Current And Create New Auction"
"0xfa7fbcc4bce413648958136924b776fdfd666627b2f97922516d993f153e213a","17573549","1687903619","2023-06-27 22:06:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","235", "Settle Current And Create New Auction"
"0xfa7fbcc4bce413648958136924b776fdfd666627b2f97922516d993f153e213a","17573549","1687903619","2023-06-27 22:06:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","235", "Settle Current And Create New Auction"
"0x87923dc889bc35b3d8f3001e91a90160185ccaf30a6aaec7c3e9440b9e2fbb97","17577166","1687947455","2023-06-28 10:17:35","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","235", "Settle Current And Create New Auction"
"0x87923dc889bc35b3d8f3001e91a90160185ccaf30a6aaec7c3e9440b9e2fbb97","17577166","1687947455","2023-06-28 10:17:35","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","236", "Settle Current And Create New Auction"
"0x87923dc889bc35b3d8f3001e91a90160185ccaf30a6aaec7c3e9440b9e2fbb97","17577166","1687947455","2023-06-28 10:17:35","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","236", "Settle Current And Create New Auction"
"0x00cd70be4bb50d04310f59beb9c89ac2e3a3e69de9f4d1d1cd424724ef3d2f02","17584125","1688031647","2023-06-29 09:40:47","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","236", "Settle Current And Create New Auction"
"0x00cd70be4bb50d04310f59beb9c89ac2e3a3e69de9f4d1d1cd424724ef3d2f02","17584125","1688031647","2023-06-29 09:40:47","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","237", "Settle Current And Create New Auction"
"0x00cd70be4bb50d04310f59beb9c89ac2e3a3e69de9f4d1d1cd424724ef3d2f02","17584125","1688031647","2023-06-29 09:40:47","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","237", "Settle Current And Create New Auction"
"0x1475e01060dfdc9797fbb8bc43fb6935a52f09599fc890a3c6dc89cb0438687f","17587866","1688076923","2023-06-29 22:15:23","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x67243d6c3c3bdc2f59d2f74ba1949a02973a529d","237", "Settle Current And Create New Auction"
"0x1475e01060dfdc9797fbb8bc43fb6935a52f09599fc890a3c6dc89cb0438687f","17587866","1688076923","2023-06-29 22:15:23","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","238", "Settle Current And Create New Auction"
"0x1475e01060dfdc9797fbb8bc43fb6935a52f09599fc890a3c6dc89cb0438687f","17587866","1688076923","2023-06-29 22:15:23","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","238", "Settle Current And Create New Auction"
"0x96207887d087a7f38d5ee18e60e7fbfdf63b54915f2a45d4dff020ebe038b5ef","17638581","1688692319","2023-07-07 01:11:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0000000000000000000000000000000000000000","238", "Settle Current And Create New Auction"
"0x96207887d087a7f38d5ee18e60e7fbfdf63b54915f2a45d4dff020ebe038b5ef","17638581","1688692319","2023-07-07 01:11:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","239", "Settle Current And Create New Auction"
"0x96207887d087a7f38d5ee18e60e7fbfdf63b54915f2a45d4dff020ebe038b5ef","17638581","1688692319","2023-07-07 01:11:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","239", "Settle Current And Create New Auction"
"0xd191c1b2bd7894cc5023e51542f9ca5f56baa71f67b403c738c6178e5fb0afb2","17700762","1689448379","2023-07-15 19:12:59","0x5fd95a5af4e60b9b796cca6feb44273359929ea8","0x0f25809d8e83abc5ff0f4ceb8a8c39c79746d0b6","239", "Settle Current And Create New Auction"
"0xd191c1b2bd7894cc5023e51542f9ca5f56baa71f67b403c738c6178e5fb0afb2","17700762","1689448379","2023-07-15 19:12:59","0x0000000000000000000000000000000000000000","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","240", "Settle Current And Create New Auction"
"0xd191c1b2bd7894cc5023e51542f9ca5f56baa71f67b403c738c6178e5fb0afb2","17700762","1689448379","2023-07-15 19:12:59","0x553826cb0d0ee63155920f42b4e60aae6607dfcb","0x3808429e985f0b06878c74089831865e5d82a584","240", "Settle Current And Create New Auction"
